"comm_code","comm_name","hh_tot","hh_reg","totpop","males","females","density","urban","fheads","sexratio","avg_hs","malbl15","mal1019","mal1564","mal65ov","fembl15","fem1019","fem1564","fem65ov","popbl15","pop1019","pop1564","pop65ov","fem1549","totmed","malmed","femmed","dependency","cw_ratio","buddhist","muslim","christian","oth_rel","smam_t","smam_m","smam_f","t_nevmar","t_married","t_widow","t_divsep","m_nevmar","m_married","m_widow","m_divsep","f_nevmar","f_married","f_widow","f_divsep","t_lit15","m_lit15","f_lit15","t_attend","m_attend","f_attend","m_noeduc","m_pnc","m_prim","m_lowsec","m_sec","m_high","f_noeduc","f_pnc","f_prim","f_lowsec","f_sec","f_high","m25_no","m25_pnc","m25_prim","m25_ls","m25_sec","m25_high","f25_no","f25_pnc","f25_prim","f25_ls","f25_sec","f25_high","m_see","m_speak","m_hear","m_move","m_mental","f_see","f_speak","f_hear","f_move","f_mental","t_active","m_active","f_active","t_primsec","t_secsec","t_tersec","m_primsec","m_secsec","m_tersec","f_primsec","f_secsec","f_tersec","t_uer","m_uer","f_uer","d_own","d_rent","d_free","d_oth","l_city","l_gen","l_cg","l_kero","l_cand","l_batt","l_oth","f_fire","f_char","f_keros","f_lpg","f_elec","f_none","f_oth","t_not","t_sew","t_sep","t_pit","t_oth","w_piped","w_tubed","w_protect","w_unprot","w_rain","w_spring","w_bought","w_other","wl_within","wl_near","wl_away","area","note","last_update"
"160909","Phnum Kok","234","234","1348","673","675","7.1","0","11.1","99.7","5.8","296","182","363","14","290","149","353","32","586","331","716","46","309","16.8","16.4","17.3","88.3","702.3","741","0","115","492","18.9","21.3","15.7","22.4","68.5","6.2","2.9","29.2","67.6","1.6","1.6","15.8","69.4","10.6","4.2","37.4","49.6","25.45","13.83","14.91","12.75","50","136","28","8","1","0","56","61","8","1","0","0","31","68","16","7","0","0","37","12","0","1","0","0","0","2","0","0","0","5","0","0","0","0","67.84","67.86","67.82","95.41","0.29","4.59","92.8","0.31","7.2","98","0.28","2","2.11","3.62","0.57","221","0","13","0","2","10","0","112","1","32","77","226","1","4","1","0","1","1","213","0","1","3","17","2","59","6","9","0","158","0","0","3","213","18","189.465","","2014-03-28 17:48:52"
"070108","Phnum Kong","2271","2264","10002","4771","5231","290.5","0","24.2","91.2","4.4","1700","1382","2842","229","1635","1210","3198","398","3335","2592","6040","627","2564","21.6","19.1","23.9","65.6","359.6","9934","35","33","0","23.9","25.1","22.8","29.8","60.7","7","2.5","35","62.4","1.6","1","25.4","59.3","11.5","3.7","81.75","91.05","73.8","34.58","38.48","31.05","21","1377","1151","1022","97","28","28","1451","1016","898","107","7","17","564","552","545","79","18","21","726","462","442","59","5","26","5","6","70","17","28","10","13","27","17","60.54","58.13","62.72","84.1","1.9","14","81.5","2.19","16.32","86.28","1.65","12.06","0.25","0.25","0.25","2202","17","40","5","197","16","109","541","10","1391","0","2194","44","0","21","0","5","0","1643","99","482","40","0","388","107","47","199","18","1445","3","57","534","614","1116","34.4296","","2014-03-28 17:48:52"
"010403","Phnum Lieb","2947","2940","14718","7135","7583","59.5","0","21.7","94.1","5","2902","1926","4032","201","2715","1930","4567","301","5617","3856","8599","502","3837","18.9","17.5","20.2","71.2","460.5","14711","6","1","0","23.7","24.7","22.7","31.8","60.2","5.8","2.2","35.6","62.1","1.6","0.7","28.5","58.5","9.4","3.5","68.12","79.94","57.85","28.42","30.8","26.24","16","2940","1303","389","22","5","15","2793","1035","220","8","0","8","1328","475","177","18","3","11","1233","175","55","4","0","26","9","17","90","21","37","13","14","70","15","59.55","62.75","56.63","87.49","5.83","6.68","87.94","4.68","7.39","87.03","7.02","5.94","1.71","0.49","2.95","2801","6","116","17","25","14","6","1927","1","967","0","2715","191","31","3","0","0","0","2580","84","82","153","41","5","74","42","161","8","2637","10","3","324","713","1903","247.454","","2014-03-28 17:48:52"
"130404","Phnum Penh","616","614","3523","1720","1803","36.8","0","11.9","95.4","5.7","715","489","951","54","684","530","1061","58","1399","1019","2012","112","945","17.8","17.2","18.2","75.1","406.3","3522","1","0","0","24","24.6","23.3","34.7","58.1","4.7","2.5","36.6","60.2","1.9","1.3","33","56.3","7.1","3.6","41.01","46.87","35.75","19.8","18.32","21.19","3","404","142","80","1","0","9","410","108","45","0","0","0","189","52","35","1","0","2","166","18","14","0","0","4","2","0","10","3","9","1","0","2","2","63.62","64.94","62.39","96.64","0.8","2.56","94.7","1.41","3.89","98.52","0.21","1.27","0.11","0.11","0.11","613","0","0","1","10","2","0","573","0","29","0","611","0","3","0","0","0","0","609","1","0","3","1","2","337","49","221","0","5","0","0","40","153","421","95.6781","","2014-03-28 17:48:52"
"020106","Phnum Sampov","3180","3167","14696","7116","7580","228.9","0","24.6","93.9","4.6","2413","1922","4383","320","2290","1839","4818","472","4703","3761","9201","792","3968","21.3","20","22.6","59.7","330.9","14598","33","65","0","25.1","26.3","24","34.9","57","5.5","2.6","39","57.9","1.8","1.3","31.2","56.2","8.7","3.8","87.87","93.79","82.61","30.77","32.91","28.77","32","2334","2051","1218","111","23","76","2593","1872","990","63","24","18","1001","1051","604","90","14","66","1436","864","362","38","4","26","4","4","90","21","25","4","8","39","9","57.36","61.87","53.16","74.09","4.71","21.2","72.1","4.93","22.97","76.24","4.47","19.29","1.43","1.44","1.41","3001","11","151","4","682","129","218","1566","12","560","0","2953","161","5","46","0","1","1","1134","792","1142","95","4","120","326","430","1808","52","360","63","8","374","1685","1108","64.2161","","2014-03-28 17:48:52"
"130603","Phnum Tbaeng Muoy","362","361","1804","882","922","12.5","0","9.1","95.7","5","333","194","521","28","315","221","575","32","648","415","1096","60","502","21.2","20.5","21.7","64.6","424.3","1790","14","0","0","23","23.9","22.1","26.8","68.2","3.5","1.5","27.9","69.8","1.5","0.9","25.9","66.7","5.4","2","61.51","67.94","55.68","20.89","21.88","19.98","11","377","49","7","1","0","7","380","37","0","1","0","6","230","25","0","0","0","5","199","11","0","0","0","4","1","0","11","2","3","1","0","2","2","71.76","71.01","72.45","98.23","0.19","1.58","96.86","0.2","2.95","99.47","0.18","0.35","0.46","0.59","0.35","348","1","12","0","5","5","1","266","0","22","62","357","0","2","2","0","0","0","358","1","0","1","1","5","144","3","168","1","40","0","0","26","236","99","144.318","","2014-03-28 17:48:52"
"130405","Phnum Tbaeng Pir","677","673","3456","1728","1728","12.1","0","11.7","100","5.1","759","479","945","24","706","433","975","47","1465","912","1920","71","876","17.2","16.4","17.8","80","543.4","3453","0","2","1","21.8","22.6","21.1","27.3","64.6","5.9","2.2","31","65.8","1.8","1.4","23.9","63.4","9.8","2.9","32.14","45.61","19.37","17.34","20.01","14.63","4","399","121","46","3","0","3","220","67","10","0","0","1","204","40","26","1","0","2","73","9","7","0","0","1","0","2","9","2","3","1","0","8","1","68.51","67.07","69.94","95.79","1.39","2.83","93.16","2.28","4.56","98.32","0.52","1.15","1.26","1.07","1.45","667","2","4","0","2","10","0","562","9","52","38","673","0","0","0","0","0","0","669","0","0","4","0","9","320","87","252","1","3","0","1","63","237","373","285.159","","2014-03-28 17:48:52"
"010207","Phnum Touch","2129","2118","10228","5074","5154","216.3","0","18","98.4","4.7","1711","1365","3135","228","1600","1256","3264","290","3311","2621","6399","518","2727","21","20","22.2","59.8","359","10153","2","73","0","25","26.4","23.7","35.1","58.8","4.2","1.9","40.4","57.5","1.3","0.7","30.1","59.9","7","3","90.24","94.5","86.21","30.46","32.92","28.04","17","1752","1345","916","74","14","59","1904","1208","693","33","7","13","823","618","430","56","8","52","1100","520","265","18","1","22","3","8","46","14","16","2","4","25","11","63.88","64.45","63.32","74.58","8.04","17.38","73.04","8.56","18.4","76.15","7.51","16.34","1.15","0.74","1.56","2012","4","99","3","544","20","56","844","5","645","4","2016","72","4","24","1","0","1","861","295","793","162","7","86","466","140","331","84","833","175","3","927","823","368","47.2947","","2014-03-28 17:48:52"
"050515","Phnum Touch","1997","1991","10512","4979","5533","236.9","0","21.1","90","5.2","1852","1280","2960","167","1815","1276","3445","273","3667","2556","6405","440","2917","20.4","19.2","21.5","64.1","387.4","10502","9","0","1","23.3","24.1","22.7","30.7","60.8","5.9","2.5","33.3","63.7","1.8","1.3","28.6","58.4","9.4","3.6","78.86","88.1","71.09","27.54","30.83","24.6","32","1849","1109","628","24","2","50","2071","1052","314","14","1","14","808","458","368","14","2","33","975","300","165","3","1","15","4","5","36","11","15","7","2","19","16","65.6","65.52","65.66","77.31","15.57","7.13","81.85","7.89","10.25","73.31","22.31","4.38","0.62","0.73","0.52","1975","6","7","3","45","31","6","286","9","1613","1","1859","95","3","29","2","3","0","1656","158","168","3","6","5","116","28","87","17","1451","287","0","132","535","1324","44.3638","","2014-03-28 17:48:52"
"050106","Phong","1782","1779","7684","3805","3879","330.1","0","18.8","98.1","4.3","1479","1102","2212","114","1445","932","2255","179","2924","2034","4467","293","1906","19.5","17.9","22","72","399.3","7683","1","0","0","23","24","21.6","26.8","66.6","4.3","2.2","33.7","64.5","0.8","0.9","20.3","68.7","7.7","3.3","70.36","81.26","59.94","36.08","38.98","33.26","7","1453","773","426","8","0","8","1474","565","168","0","0","3","606","290","216","6","0","7","665","152","109","0","0","12","1","7","58","12","8","5","3","25","8","60.31","58.68","61.9","96.43","1.06","2.5","94.94","0.42","4.63","97.81","1.65","0.54","0.03","0","0.05","1746","1","30","2","12","8","2","671","6","1074","6","1767","1","1","7","0","1","2","1732","19","16","6","6","4","893","120","348","2","374","20","18","183","613","983","23.2746","","2014-03-28 17:48:52"
"040107","Phsar","1251","1245","5317","2450","2867","147.3","0","32.6","85.5","4.2","824","636","1539","87","836","644","1835","196","1660","1280","3374","283","1406","21.8","19.9","23.8","57.6","367","5286","19","11","1","24.8","25.8","23.8","35.3","54.5","8","2.2","41.6","56.7","0.9","0.7","30.3","52.7","13.7","3.3","86.77","93.79","81.14","29.41","33.79","25.74","3","877","634","388","43","6","8","1022","652","365","10","0","1","370","310","204","31","4","4","551","317","184","8","0","11","0","1","18","3","11","2","2","19","6","65.54","64.82","66.14","91.13","1","7.86","86.36","1.7","11.93","95.06","0.43","4.51","0.37","0.37","0.36","1212","3","26","4","13","24","4","683","1","520","0","1225","11","0","6","0","2","1","905","67","164","108","1","13","18","129","993","5","52","0","35","731","405","109","36.1025","","2014-03-28 17:48:52"
"120209","Phsar Chas","1469","1447","7023","3297","3726","69843.1","100","37.7","88.5","4.8","624","700","2545","128","665","702","2882","179","1289","1402","5427","307","2358","25.3","24.6","26.1","29.4","144.2","6986","11","25","1","29.4","31.1","27.8","45.5","46.7","5.3","2.4","50.8","47.3","0.9","0.9","40.8","46.2","9.2","3.8","92.2","95.59","89.25","32.65","35.9","29.79","46","546","553","1088","297","366","66","855","683","1063","237","205","42","247","295","646","178","237","53","506","388","611","122","126","9","3","1","7","3","10","5","2","8","3","48.85","54.93","43.52","0.57","12.22","87.21","0.87","14.67","84.46","0.22","9.35","90.43","6.11","3.64","8.85","1237","198","11","1","1432","10","2","3","0","0","0","21","154","5","1252","12","3","0","21","1367","54","5","0","1433","10","0","1","0","0","3","0","1364","22","61","0.100554","","2014-03-28 17:48:52"
"040301","Phsar Chhnang","3758","3743","20226","9688","10538","1905.5","100","24.6","91.9","5.4","3102","2637","6220","366","3046","2592","6907","585","6148","5229","13127","951","5673","21.6","20.5","22.6","54.1","294.7","17682","662","135","1747","26.1","27.5","24.8","38.9","52","7","2.1","42.7","54.2","2","1","35.5","50.1","11.4","3","78.95","84.68","73.91","25.53","28.52","22.81","630","2449","1948","1607","244","136","744","2967","1917","1146","117","51","349","989","938","927","188","110","442","1449","820","570","79","23","45","13","4","85","22","50","13","8","37","32","57.68","60.65","54.96","41.56","11.19","47.25","44.92","9.81","45.27","38.16","12.59","49.25","1.61","1.23","1.99","3409","189","134","11","2095","81","123","447","9","988","0","2141","1273","12","303","7","6","1","1724","629","1015","57","318","743","1442","64","98","5","1150","207","34","2111","1054","578","10.6145","","2014-03-28 17:48:52"
"080911","Phsar Daek","1478","1465","7619","3594","4025","493.3","0","27.2","89.3","4.9","1248","956","2162","184","1225","828","2442","358","2473","1784","4604","542","1974","21.5","19.5","23.7","65.5","405.3","7616","2","1","0","24.7","26.3","23.2","34.2","54.3","8.1","3.4","40.5","56.6","1.7","1.2","28.9","52.3","13.5","5.2","82.57","90.07","76.29","29.07","33.35","25.3","42","1072","821","715","35","16","150","1224","754","513","32","4","30","429","382","417","26","12","141","631","338","275","23","3","16","5","1","29","14","26","4","4","45","7","61.16","60.81","61.46","43.97","20.75","35.27","38.41","24.89","36.7","48.76","17.19","34.05","1.79","2.64","1.04","1417","11","33","4","300","38","18","352","3","753","1","1408","25","4","19","2","7","0","859","189","323","90","4","201","97","30","109","5","814","206","3","179","516","770","15.4447","","2014-03-28 17:48:52"
"120409","Phsar Daeum Kor","2757","2723","14542","6955","7587","31065.2","100","29.1","91.7","5.3","1488","1367","5212","255","1367","1474","5907","313","2855","2841","11119","568","4862","25.1","24.7","25.6","30.8","168.4","14435","9","95","3","28.3","30.1","26.6","43.5","50.9","3.7","1.8","47.5","51.1","0.7","0.7","40.1","50.8","6.3","2.8","94.7","97.35","92.38","30.73","34.64","27.2","282","1255","1234","2238","437","697","393","1794","1609","2051","284","398","210","537","705","1331","275","464","284","1029","970","1163","133","177","17","7","3","21","9","18","6","3","11","11","54.36","60.37","48.96","0.69","14.41","84.9","1","15.96","83.04","0.33","12.59","87.08","8.44","5.96","11.18","1943","742","32","6","2695","20","1","7","0","0","0","75","476","0","2074","90","8","0","161","2483","67","12","0","2676","38","1","2","1","0","5","0","2381","161","181","0.468112","","2014-03-28 17:48:52"
"120112","Phsar Daeum Thkov","4227","4020","21977","11117","10860","22629.7","100","19.3","102.4","5","2375","2334","8452","290","2276","2256","8156","428","4651","4590","16608","718","7142","23.7","23.4","24","32.3","203","21580","29","359","9","27.3","28.7","25.7","44.7","50.3","3.2","1.9","49","48.8","1.2","1.1","40.3","51.8","5.3","2.7","95.3","96.9","93.66","31.58","33.66","29.46","187","2102","2067","3371","696","1275","241","2789","2192","2832","426","732","137","901","905","1928","450","806","183","1536","1115","1569","249","333","40","4","1","17","8","63","2","4","10","3","53.75","61.22","46.09","1.22","28.64","70.14","1.27","31.62","67.11","1.16","24.37","74.47","4.09","2.05","6.87","2405","1547","64","4","3929","57","10","22","1","1","0","397","974","10","2507","93","15","24","229","3207","546","35","3","3873","89","13","2","0","0","43","0","3825","160","35","0.971159","","2014-03-28 17:48:52"
"120403","Phsar Depou Bei","1666","1610","8254","3845","4409","26957.3","100","31.3","87.2","4.9","765","678","2929","151","776","849","3437","196","1541","1527","6366","347","2880","25.3","25","25.5","29.7","166","8180","14","46","14","28.9","30.4","27.6","46","47.6","3.7","2.7","49.5","49.1","0.7","0.7","43","46.4","6.2","4.3","95.99","97.4","94.8","33.21","37.39","29.61","22","527","610","1140","298","789","47","1031","902","1226","234","431","17","233","334","675","220","515","36","644","532","696","158","202","11","3","0","9","7","4","3","1","10","5","51.73","59.85","44.76","0.54","10.47","88.99","0.25","11.64","88.11","0.88","9.07","90.04","5.28","3.67","7.12","1177","403","29","1","1586","14","1","8","0","0","1","49","144","1","1407","6","3","0","21","1279","301","8","1","1568","10","9","1","1","0","21","0","1583","9","18","0.306188","","2014-03-28 17:48:52"
"120401","Phsar Depou Muoy","1959","1926","10659","5279","5380","32866.7","100","25.7","98.1","5.4","1030","1019","4064","185","1029","1073","4062","289","2059","2092","8126","474","3426","24.5","23.9","25.1","31.2","184.8","10629","7","10","13","28.9","30.4","27.2","47.5","45.8","5","1.7","53.1","45.1","1.2","0.6","42","46.5","8.7","2.8","94.51","97.48","91.61","30.97","33.15","28.83","74","799","938","1516","421","902","134","1210","1053","1315","297","493","58","329","468","822","289","548","112","716","596","706","177","211","16","2","2","16","4","19","4","3","11","7","50.09","59.37","40.98","1.06","11.06","87.89","1.13","11.51","87.36","0.96","10.41","88.64","1.57","1.53","1.63","1397","490","34","5","1912","10","0","4","0","0","0","52","275","3","1543","37","16","0","89","1821","9","7","0","1891","23","2","5","0","0","5","0","1866","59","1","0.32431","","2014-03-28 17:48:52"
"120402","Phsar Depou Pir","2126","2053","11008","5206","5802","53699.9","100","29.2","89.7","5.2","1003","1012","4030","173","1059","1201","4467","276","2062","2213","8497","449","3812","24.3","24.1","24.6","29.6","157.9","10938","7","48","15","29.5","30.6","28.4","49.4","44.5","4.1","2.1","53.3","45.2","1","0.6","45.9","43.8","6.8","3.4","95.2","98.03","92.71","32.93","37.36","28.99","90","802","843","1510","669","728","141","1316","1199","1414","495","386","69","341","421","832","426","448","109","757","657","782","245","163","13","2","1","14","6","17","2","4","9","1","47.92","56.06","40.66","0.92","15.2","83.88","1.41","17.5","81.09","0.29","12.27","87.44","3.64","2.09","5.54","1462","577","12","2","2025","23","2","2","0","1","0","58","289","3","1657","21","17","8","60","1977","11","5","0","2037","15","0","1","0","0","0","0","2045","8","0","0.204991","","2014-03-28 17:48:52"
"120205","Phsar Kandal Muoy","1886","1850","9427","4476","4951","23068","100","39.5","90.4","4.9","920","892","3358","198","838","951","3866","247","1758","1843","7224","445","3179","25.4","25.1","25.8","30.5","146","9318","15","63","31","29.8","30.9","28.9","44.9","47.2","5.5","2.4","48","49.8","1","1.3","42.2","45.1","9.3","3.4","95.93","97.95","94.19","30.88","35.59","26.66","100","878","764","1477","338","511","176","1314","953","1376","246","310","83","436","423","807","238","345","148","843","568","732","119","153","17","2","1","19","6","34","5","3","13","5","55.73","59.61","52.24","0.32","8.56","91.13","0.46","11.12","88.42","0.17","5.89","93.94","3.07","2.51","3.65","1456","373","18","3","1833","8","1","7","1","0","0","52","330","1","1424","33","10","0","86","1692","61","8","3","1804","28","5","2","0","0","11","0","1815","31","4","0.408661","","2014-03-28 17:48:52"
"120206","Phsar Kandal Pir","1489","1477","7334","3400","3934","49754.1","100","40.9","86.4","4.9","646","670","2633","121","684","771","3063","187","1330","1441","5696","308","2504","25.4","24.8","26","28.8","147.4","7284","10","40","0","28.5","30","27.1","45.1","46.5","5.5","3","49.3","47.7","1.7","1.2","41.4","45.4","8.7","4.4","97.02","98.69","95.6","30.82","35.25","27.01","76","532","623","1177","262","400","152","921","812","1171","192","243","63","218","339","706","180","248","136","555","492","694","101","113","11","5","1","9","6","5","1","1","6","1","51.84","58.08","46.47","0.87","16.76","82.37","1.14","20.56","78.31","0.58","12.46","86.96","5.79","3.51","8.24","1170","272","35","0","1458","13","3","1","1","0","1","24","377","0","1043","27","6","0","109","908","455","3","2","1462","11","2","0","0","0","2","0","1447","17","13","0.147405","","2014-03-28 17:48:52"
