"old_shape_id","map_id","developer","adjustment_classification","dev_nationality","dev_address","intended_purpose","inv_intention","contract_duration_years","original_size_hectare","size_reference","contracting_authority","director","director_nationality","contract_date","sub_decree_granting_date","province","district","commune","municipality","land_conv","legal_documents","land_utilization_plan","eia_status","data_classification","reference","last_update","language","published_status"
"31","elc_gdc_36","Great Wonder Agricultural Development (Cambodia) Ltd.","No evidence of adjustment","Chinese","326, Kampuchea Krom Boulevard, Sangkat Veal Vong, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry","Cashew;Other crops","70","8231","MAFF","MAFF","Kwok Wing","Chinese","2006-08-11","Not found","Kratie","Sambor","Not found","Not found","Not found","<ul> <li>Letter No. 3829 KSK dated 18 July 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request land concession 10,000 hectares located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Minute dated 08 June 2006 on study and evaluation on 10,000 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Report dated 19 June 2006 on study and evaluation on 10,000 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Letter No. 1134 SCN dated 21 July 2006 by Council Minister on the principle approval for 9,231 hectares of land concession located in Sambo district, Kratie Province for investment in plantation of Pistacia Chinasis Bunge.</li> <li>Letter No. 3920 KSK dated 24 July 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 8,231 hectares of land concession.</li> <li>Letter No. 90 SBT dated 25 July 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Receipt No. 38029 dated 11 August 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 11 August 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Wonder_Agricultural_Development_Cambodia_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Wonder_Agricultural_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Wonder_Agricultural_Development_Cambodia_Limited_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Great_Wonder_Agricultural_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"23","elc_gdc_28","Green Island Agricultural Development (Cambodia) Co. Ltd.","No evidence of adjustment","American","10 St. 271, Sangkat Tuek L'ak 3, Khan Tuol Kouk, Phnom Penh, Cambodia","Agro-industry; Processing factory","Teak;Processing plant","70","9583","MAFF","MAFF","Kwok Stan Ley Kor Kuen","American","2006-03-15","Not found","Kratie","Sambor","Not found","Not found","Not found","<ul> <li>Letter No. 1430 dated 22 December 2005 by Cabinet of Prime Minister on the permission for investment on land concession 10,000 hectares located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> <li>Letter No. 468 KSK dated 31 January 2006 by Ministry of Agriculture, Forestry, and Fisheries, on the request land concession 10,000 hectares located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> <li>Minute dated 13 January 2006 on study and evaluation on 10,000 hectares of land concession located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> <li>Letter No. 226 SCN dated 09 February 2006 by Council Minister on the principle approval for 9,583 hectares of land concession located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> <li>Letter No. 226 KSK dated 10 February 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 9,583 hectares of land concession.</li> <li>Letter No. 14 SBT dated 17 February 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Receipt No. 13513 dated 15 March 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 15 March 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> <li>Minute dated 24 April 2006 on study, identification of boundary and concerned area of land concession 9,583 hectares located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> <li>Report of study dated 25 April 2006 on identification of boundary and concerned area of land concession 9,583 hectares located in Sambo district, Kratie Province for replantation of Tectona Gandis.</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Island_Agricultural_Development_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Island_Agricultural_Development__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Island_Agricultural_Development_Cambodia_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Green_Island_Agricultural_Development__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"207","elc_od_139","Grow Wealth Group","No evidence of adjustment","Not found","Not found","Agro-industry","Not found","0","9996","Not found","Not found","Not found","Not found","2010-11-30","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Not found","Other data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Grow_Wealth_Group_Kratie__08.04.2014.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Grow_Wealth_Group_Kratie__08.04.2014.pdf;</ul>","2015-10-05 00:00:00","English","1"
"42","elc_gdc_56","H.M.H Co., Ltd.","No evidence of adjustment","Cambodian","323F, National Road 5, Sangkat Svay Pak, Khan Ruessei Kaev, Phnom Penh, Cambodia","Agro-industry","Rubber;Acacia","70","5914","MAFF","MAFF","El Rada","Cambodian","2006-03-17","41047","Kampong Thom","Santuk","Not found","Not found","Not found","<ul> <li>Letter No. 01/04 dated 09 March 2004 on the request 7,200 hectares of land concession located in Santuk district, Kampong Thom Province for investment in Acacia plantation and other trees.</li> <li>Letter No. 244/020 KSK.NP.PK dated 17 January 2006 by Ministry of Agriculture, Forestry, and Fisheries, on the request 7,200 hectares of land concession located in Santuk district, Kampong Thom Province for investment in Acacia plantation and other trees.</li> <li>Minute dated 20 May 2005 on study and evaluation on 7,200 hectares of land concession for investment in Acacia plantation and other trees located in Santuk district, Kampong Thom Province.</li> <li>Letter No. 74 SCN dated 18 January 2006 by Council Minister on the principle approval for 5,914 hectares of land concession located in Santuk district, Kampong Thom Province for investment in Acacia plantation and other trees.</li> <li>Letter No. 274 KSK dated 19 January 2006 by Ministry of Agriculture, Forestry, and Fisheries on the request of Full Power Delegation for signing contract on 5,914 hectares of land concession.</li> <li>Letter No. 04 SBT dated 23 January 2006 by Royal Government on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Receipt No. 14557 dated 17 March 2006 by National Bank of Cambodia.</li> <li>Signed the contract on 17 March 2006 with Ministry of Agriculture, Forestry, and Fisheries</li> <li>Minute dated 02 May 2006 on study, identification of boundary and concerned area of land concession 5,914 hectares for investment in Acacia plantation and other trees located in Santuk district, Kampong Thom Province.</li> <li>Result of study dated 06 May 2006 on identification of boundary and concerned area of land concession 5,914 hectares for investment in Acacia plantation and other trees located in Santuk district, Kampong Thom Province.</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/H.M.H_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_73__18.05.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/H.M.H__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/H.M.H_Co_Ltd_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_73__18.05.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/H.M.H__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"174","elc_gdc_246","Heam Kok Ham Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Unspecified crops","0","Not found","Not found","Not found","Pen Ham","Not found","Not found","Not found","Kampong Thom","Sandan","Tumring","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heam_Kok_Ham_and_MOC_establishment__10.6.2014.png;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MOI_No_1130__27.07.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heam_Kok_Ham_Map__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Provincial_hall_No_213__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Thom_FA_Cantonment_Sandan_FA_Division_No_109__09.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MOC_No_2942__06.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heam_Kok_Ham_and_MOC_establishment__10.6.2014.png;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MOI_No_1130__27.07.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heam_Kok_Ham_Map__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Provincial_hall_No_213__16.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Thom_FA_Cantonment_Sandan_FA_Division_No_109__09.06.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/MOC_No_2942__06.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"66","elc_gdc_94","Heng Heap Investment","No evidence of adjustment","Cambodian","12, Mao Tse Tong Boulevard, Sangkat Tonle Basak, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Rubber;Jatropha","70","7000","MAFF","MAFF","Heng Heap","Cambodian","2009-07-31","Not found","Ratanakiri","O'Ya Dav","Not found","Not found","Not found","<ul> <li>Result of study on the proposed site dated 12 October 2005.</li> <li>Letter No. 128 SBT dated 19 October 2006 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 31 July 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Heap_Investment__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Heng_Heap_Investment__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"101","elc_gdc_161","Hoang Anh Andong Meas Co. Ltd.","No evidence of adjustment","Vietnamese","Phum3 St.National78, Khum La Ban Seak, Srok Ban Long, Rattanakiri province","Agro-industry","Rubber;Other crops","0","9775","Not found","Not found","Nguyen Van Thu","Vietnamese","Not found","40616","Ratanakiri","Ta Veng","Not found","Not found","Vireak Chey National Park","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_41__15.03.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_41__15.03.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"67","elc_gdc_95","Hong An Mang Yang K Rubber Development","No evidence of adjustment","Vietnamese","92, Preah Norodom Boulevard, Sangkat Chakto Mukh, Khan Doun Penh, Phnom Penh, Cambodia","Agro-industry","Rubber","70","6891","MAFF","MAFF","Le Dinh Buu","Vietnamese","2009-09-25","Not found","Ratanakiri","Veun Sai","Not found","Not found","Not found","<ul> <li>Proposal by company no. 002/08 dated 11 December 2008</li> <li>Result of study on the proposed site dated 15 May 2009.</li> <li>Letter No. 542 SCN dated 03 April 2009 by Council Minister</li> <li>Letter No. 78 SBT dated 28 August 2009 by Royal Government of Cambodia on the full power delegation to Minister of Ministry of Agriculture, Forestry, and Forestry to sign the contract with company.</li> <li>Signed the contract on 25 September 2009 with Ministry of Agriculture, Forestry, and Fisheries</li> </ul>
","Included in master plan","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hong_An_Mang_Yang_K_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hong_An_Mang_Yang_K_Rubber__21.06.2011.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hong_An_Mang_Yang_K_Rubber_Development_in_MAFF_Statistic__08.06.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Hong_An_Mang_Yang_K_Rubber__21.06.2011.pdf;</ul>","2015-10-05 00:00:00","English","1"
"172","elc_gdc_243","Huor Ling (Cambodia) International Insurance","No evidence of adjustment","Chinese","16 St.51, Sangkat Boeung Keng Kang 2, Khan Chamkar Mon, Phnom Penh, Cambodia","Agro-industry","Pine","70","8400","MAFF","MAFF","Wang Yu","Chinese","2010-05-05","Not found","Mondulkiri","O'Reang;Sen Monorom","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HUOR_LING_(Cambodia)_International_Insurance__30.07.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Huor_Ling_Cambodia_International_Insurance_in_MAFF_Statistic__08.06.2012.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/HUOR_LING_(Cambodia)_International_Insurance__30.07.2012.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Huor_Ling_Cambodia_International_Insurance_in_MAFF_Statistic__08.06.2012.pdf;</ul>","2015-10-05 00:00:00","English","1"
"231","elc_od_307","Jing Zhong Ri Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Not found","70","9224","Not found","Not found","Li Qing Xian","Not found","2011-05-30","Not found","Ratanakiri","Not found","Not found","Not found","Lumphat Wildlife Sanctuary","Not found","Not found","Not found","Other data","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Jing_Zhong_Ri__08.04.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Phnom_Penh_Post_Jing_Zhong_Ri__09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Jing_Zhong_Ri_and_MOC_amendment_No_2__1.4.2013.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Licadho_Jing_Zhong_Ri__08.04.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/The_Phnom_Penh_Post_Jing_Zhong_Ri__09.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Jing_Zhong_Ri_and_MOC_amendment_No_2__1.4.2013.png;</ul>","2015-10-05 00:00:00","English","1"
"104","elc_gdc_164","JPE Co. Ltd.","No evidence of adjustment","Not found","Not found","Agro-industry","Rubber","0","678","Not found","Not found","Pol Sotheavy","Not found","Not found","39658","Kratie","Snuol","Pi Thnu","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_101__29.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/JPE_and_MOC_amendment_No_1__18.10.2013.png;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_101__29.07.2008.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/JPE_and_MOC_amendment_No_1__18.10.2013.png;</ul>","2015-10-05 00:00:00","English","1"
"87","elc_gdc_121","Kampong Speu Sugar Co. Ltd.","No evidence of adjustment","Cambodian","205-209 Mao Tse Tung Boulevard, Sangkat Tourl Svay Prey 1, Khan Chamkarmorn, Phnom Penh, Cambodia","Agro-industry; Processing factory","Sugarcane;Other crops;Processing plant","0","9052","Equitable Cambodia;Sub-decree","MAFF","Kim Heang","Cambodian","2010-02-04","Not found","Kampong Speu","Thpong","Not found","Not found","Not found","Not found","Not found","Not found","Government data complete","http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar_8254_LICADHO__24.07.2015.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar_Co_Ltd__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Equitable_Cambodia_Bittersweet_Harvest_Final__2013;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_47__21.03.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sugar_Request_PM_Approval__22.09.2009.pdf;<ul>http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar_8254_LICADHO__24.07.2015.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar_Co_Ltd__10.06.2014.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Equitable_Cambodia_Bittersweet_Harvest_Final__2013;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sub_Decree_No_47__21.03.2011.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Kampong_Speu_Sugar.pdf;http://www.opendevelopmentcambodia.net/en/pdf-viewer/?pdf=references/Sugar_Request_PM_Approval__22.09.2009.pdf;</ul>","2015-10-05 00:00:00","English","1"
